19960507	19960507	 Snelling, CA		20 min.	Couple see large disc in N sky &quot;w/ white, yellow, blue lights going in a circle around it.&quot;  Larger than clenched fist at arm&apos;s length.
19960619	19960619	 Bremerton, WA			Young man called to say that he had just witnessed a glowing green ball impact the Olympic Mountains to the west of his location.
19961217	19961217	 Bellingham, WA			Man calls to relay reports heard on police radio regarding green &amp; blue object streaking across sky at 0615 hrs..
19950815	19960115	 Hoh River, WA		5 sec.	While driving east on road leading up the Hoh River from Highway 101, caller observed a silver disc for about 5 seconds.  The object was an estimated 150-200 yards away from him, and approximately 200-400 feet above the tops of the trees.  The object was bright silver, and it had a dome on top.  there was a less pronounced bulge on the bottom.  It appeared to move very slowly, and the sky was bright blue.  There were 2 other people in the car at the time, but neither was able to see it, since the sighting was so brief.  They arrived at the store located further east, and the caller looked back toward the area where he had seen the object 10 minutes earlier, but he saw nothing.  Approximately 15-20 minutes following the sighting, two military jets flew very low over the area.  Caller learned of the Center&apos;s existence through the internet.He saw a ball of light fly over his head in the spring of 1984 when he lived in Elma, WA.  His sister had seen something about 2 weeks earlier in the same area. He will call his cousin in Philadelphia to confirm date of his sighting on the Hoh River.
19970117	19970116	 Sydney (NSW, Australia),	 cylinder	10 minutes	SUMMARY:  A long, rotating tube like object, covered with small windows. Perhaps 50m long. With two antennae like objects protruding from the front.I was standing on my balcony drinking some Sprite. I first saw a bright orange light coming from a fringe of trees behind my house, and then a large tube like object,perhaps 50m long swept across over the trees, stopping for about 10 minutes and rotating in circles. It had two antennae like object protruding from one end of the tube,which moved upwards and downwards as it surveyed the area. It then disappeared, and there was another bright orange light. And I was left drinking my Sprite.
19961214	19961214	 West Covina, CA		2 min.	The caller was standing on the second floor of the apartment building where they live with his two sons. Suddenly, he saw a gray, saucer-shaped object with no lights fly from &quot;over the edge of the mountains,&quot; and fly across their heads.  the object paused for approximately 4 seconds, and then it went south in the direction of the City of Industry, where it seemed to pause again.  Then it zoomed in the direction of Walnut, CA. The object was very fast.  It could move with amazing speed.  It could stop very quickly, not like a helicopter or aircraft
19970116	19970130	 Seguin, TX	 fireball	5 seconds	SUMMARY:  San Antonio Express-News ran 3 stories on the &apos;UFO&apos; that was found in a rancher&apos;s field.From San Antonio Express-News story, 2 witnesses add their story to Seguin&apos;s &apos;X-File&apos;&quot;I was about 20 miles out of Laredo, heading for San Antonio on I-35 and I saw something like a meteor heading from southeast to northwest,&quot; Army Sgt. Roberto Cavazos said. &quot;It wasn&apos;t high, it was low. It was going very fast. It looked like a fireball with a tail. It was very, very clear. It was not a falling star or anything like that.&quot;retired rancer, Francis Zuehl said, &quot;The object was like a ball of fire with a tail. It started on my right, heading to my left, south to north... ...It wasn&apos;t high up in the sky, it was low. It wasn&apos;t going down, it was going crossways, and it was much faster than an airplane.&quot;The 3-foot round, 60-pound sphere was found half-buried on Jan. 24 by rancher Ed Longcope. It was on the cover of the San Antonio Express-News. The Air Force confiscated it but later agreed to return it. Walter Andrus Jr., who heads the MUFON in Seguin, examined the sphere shortly after it was brought to the Guadalupe County Sheriff&apos;s department. He believes it is a fuel pod from a satellite. He said he knows of only one other such object recovered, because anything re-entering the atmosphere generally burns up. He speculated this one could have survived re-entry intact if it came in at an angle.The Express-News has many photographs
19961030	19961101	 Kokomo, IN		2302	Young girl and male friend were sitting in a car facing south, when they saw two lights in the sky.  There were two solid, white lights, one on each side of the object, and a flashing red light in the middle.  They had the impression that the light was approaching their position slowly. As the object drew closer to them, it appeared to move slightly to the viewers&apos; left, then to the right. The viewers felt that the object, at its closest, was perhaps 200 yards &quot;in the air.&quot;  The young woman rolled down her car window to see if she could hear anything, and detected a high-pitched squeal.  The object was diamond shaped, and it appeared to have some kind of light in back.  Also, they could perceive visually that the object was not just &quot;beams&quot; (?) because it appeared to have a solid mass to it. The craft passed directly over their car, and it was heading to the northeast.  When they looked behind themselves approximately 5-10 seconds after it passed overhead, they could no longer see the object. The object appeared to the observers to be as big as a clenched fist at arm&apos;s length! She saw a UFO before, probably in 1990.  I gave the caller our address.  She has already drawn the object they saw.  She is on the internet. I told her about the sighting in Monterey, CA, just 9 hours earlier.
19960427	19960429	 San Jose, CA			Man repts. Vanderberg AFB radar had tracked obj. travelling to N up to Santa Rosa.  (No written rept. or follow up.)
19960227	19960228	 Seattle, WA			Woman reports experiencing a very short entity, &quot;like a dwarf,&quot; in her bedroom during night.  2nd visitation in 3 years.
19960224	19960224	 Edwards AFB, CA		2 min.	Air traffic controller called to report receiving two phone calls regarding the red/orange object that was visible over Los Angeles basin on 24FE96.  The local sheriff&apos;s office reported that it looked like a low-flying aircraft, which was emitting fire, and it was headed southwest (sic). The other call was from the Glendora, CA, police department.  Three of their police officers had been witness to a large, orange, fiery ball of light headed south at high speed at 0327-0329 hours.  He added that there was nothing on their radar scope.
19740801	19970110	 Campbell, CA	 triangle	12 seconds	SUMMARY:  Sighting of a pair of triangular UFO&apos;s over the SF Bay Area,  August 1974In the summer of 1974,  I saw a pair of triangular objects while stargazing with binoculars.  At the time,  I assumedthat they must have been aircraft.  But it&apos;s been a long time since then,  and I haven&apos;t ever seen any airplanes,or whatever, that even remotely resemble the objects I saw.I have just recently gained access to the Web,  and being amused by UFO stories,  I found my way to a couple of theUFO pages.  While browsing at Rutgers,  I ran across some reports of &quot;triangular UFO&apos;s&quot;, which made my hair stand on end.  Up to that time,  I had not heard of &quot;triangular&quot;UFO&apos;s.  Here&apos;s what I saw in late August, 1974 while Iwas in the backyard of my house in Campbell, CA (South SFBay area).I was laying on the ground, looking through a pair of 20 power binoculars.  My feet were pointed east, and the binoculars were pointed slightly to the right of straight up,  at about the one o&apos;clock position.  Something went through my field of vision, moving right to left.  I caught up to it quickly,  and saw two objects flying in close  formation,  one behind and to the right of the one in front.They were both the same size, shaped like equilateral triangles with straight edges,  flying point forward. Their color appeared to be flat slate grey,  against a deep blacksky.  There were no features, and I saw no lights, or glow of any kind.  They appeared to be illuminated by the citylights.  It looked something like this:left (north)-                       .if this diagram doesn&apos;t-             -                .line up, select a fixed-                  -             .font (like courier). This-                      -           .line should be straight.-       .                 -          .-       / &#x5C;                 -         .-       /   &#x5C;                 -        .-       /     &#x5C;                 -       .-      /       &#x5C;                -       . I&apos;ve draw this sideways-     /_________&#x5C;               -       . because it was a little-                    .            -  top . easier, and the proportions-                   / &#x5C;           -(west). are more accurate.-                  /   &#x5C;          -      .-                /     &#x5C;        -       .-               /       &#x5C;       -       .-              /_________&#x5C;      -       .-                             -        .-                           -         .-                      -           .-                  -             .-             -                .-                       .right (south)There was something very peculiar about the way they looked as they flew. The craft in front appeared more steady than  the trailing one, and the distance between them fluctuated randomly,  varying from nearly touching, to a maximum of a triangle length.  When the rear one began to lag,  it would suddenly snap back to a comfortable distance from the front one.  My impression was that it looked as though they were being manually controlled by pilots, and as if they had very high power to weight ratio, and like they were somewha thard to control.I watched them for about 8 to 12 seconds.  During that time,they maintained a due north heading, and covered about 80 to 90 degrees of azimuth.  After I lost sight of them,  I waited for several minutes for any sound.  I heard nothing.The binoculars were 20x50, with a field of view of 157 fee tat 1000 yards. If you assume that the objects were about 100 feet long,  and took up about 1/3 of the field of view, then their altitude would be 2000 yards, or 6000 feet, and their speed would be 568 mph.  That seems pretty conventional,but I think I would have heard jets at that altitude.Furthermore,  what jets have a perfect equilateral sillouette?The closest thing I can think of (that would be flying in 1974),is the B58 Hustler.  But my view was clear enough,  that I could have seen the little bit of fuselage in the front and backof the delta wing.I probably blew the simple geometry I used for the altitude and speed calculations,  but I&apos;ve given enough facts that one could calculate height and speed for any craft of a given size.((NUFORC Note:  As the reader probably has noted, the formation did not survive the transfer from our e-mail program to our website.  PD))
19960623	19960624	 Cascade Mtns., WA			Man calls to report that son had witnessed a blue-green orb hit side of mountain.  No sound.  Follow up visit reveals no damage.
19960414	19960422	 St. Johns, MI		2 sec.	FAA employee reports seeing 20x tiny, &quot;pinpoints of gold or yellow color&quot; lights streak overhead. Multiple clusters.
19960527	19961206	 Amargosa Valley, NV	 light	1hr	SUMMARY:  Friend and I witnessed &quot;flare like objects&quot;hovered more than 10 minutes per.Obj&apos;s #ing above 20. Strange person(s) watched us.On the way back from LV at approximately 20:30 hrs myself and a good friend were just driving down the road when we noticed a light in the Eastern sky.  We stopped the car and watched for a moment.  At first wethought they could be flares, then we noticedthat they were acting quite strangely.  Not intelligent type of movement, but they were staying up there for quite some time.  They were almost stationary for about 3 minutes in the skFriend and I witnessed &quot;flare like objects&quot;hovered more than 10 minutes per.Obj&apos;s #ing above 20.  Strange person(s) watched us.Then they started thier slow decent. When I say slow, I mean it took them 7 minutes to come down aproximately 100yds.That is the thing that intrigued us the most.We could see a visible trial of smoke as ifthey were flares, but they were much brighter and acted in a way that neither of us couldjust dismiss as something that was normal.They very well could be just flares and we don&apos;t know anything. But I am very good atj udging distance, adn have very good eyesight. I also feel that I am a UFO skeptic even though I am very intrigued. I don&apos;t believe that they were necessarily extraterrestrial space craft, but they were notjust a simple flare or &quot;plasma displacment&quot;.They could have been a number of different things. We have both tried to come up with explinations of the event and truely believe that that would be some what difficult toachieve. The way that they decended was thefact that forced us to come to that conclusion. It was a straight fall. But tookway too long to be a &quot;fall&quot;. It was aided bya rocket type of engine more than likely. Ifthat is so, it would more thatn likely havegone up, or been a little bit more eratic.The light was at first RED. When it startedto make it&apos;s &quot;fall&quot; it turned almost WHITE.I would very much appreciate it if someone would respond and tell me that theyknow what it is. And I hope that this willnot be taken like a &quot;stupid person reportinga light in the sky that is more than likelyjust a flare or a normal aircraft.&quot; As I havesaid; I do not think that it is alien. ButI felt that it is not something easilyachieved with any normal flare gun.NUFORC NOTE:  Location of sighting reported as &quot;just north of Amargosa Valley on State Route 95.&quot;
19960202	19960205	 Portland, OR		5 sec.	Caller witnessed a triangular-, or wedge-shaped object, with rectangular white lights on both sides--6-8 per wing, he thought--in the southwest sky.  The center portion of the wedge was all black, or dark, and was not visible.  No blinking lights on the object.  Observer estimates that the overall length of the object was 200-400, although he recognizes that it would be very difficult to estimate its length accurately.  His impression was that it was not very high, perhaps a couple hundred above ground level.  It appeared to be flying to the southwest.  He got our number from the Hillsboro, OR, airport.
19951209	19951210	 Springfield, IL		9 hrs.	The Illinois Emergency Dispatch called to report multiple sightings of peculiar flashes in night sky.  At 1830 hrs., a man witnessed a white flash. At 2245, he witnessed another similar white flash, that trailed off to red sparks.  The dispatch officer who called herself had been witness to at least one of the flashes at 2245 hrs.  She saw a blue flash behind her through her rear window.The State Troopers reported that they had seen multiple flashes, as well.
19970125	19970126	 Marion, WI	 triangle	2 minutes	SUMMARY:  On a camping trip 3 triangle shaped objects were seen by myself and 7 other campers slowly drifting over, almost surveying the landscape for about 2 minutes and then disappeared behind a cloud bank and was gone.Probably about 12 to 13 feet in length, had 1 single light in the middle of each one, maybe 2 feet above tree level.
19961129	19961129	 Los Angeles, CA		25 sec.	Seven youth were playing baseball in Griffith Park in Los Angeles.  Three of them looked up and saw a blue light, which suddenly changed from one shade of blue, to another. It was &quot;polygon or a square shape.&quot;  Only three of the youth witnessed the object, even though the others had 25-30 seconds to turn and look at it, which apparently did not happen. Also, the callers said they went to get binoculars to look at the object. (Note:  That does not seem to make sense.  I would be unusual for a group of youth playing &quot;catch&quot; in a public park to have binoculars within a few seconds&apos; retrieval.)This case does not seem to be credible.
19961217	19961219	 Comox Bay (Canada), BC		4 sec.	Canadian calls to report that many witnesses had seen and heard the object that had passed over Washington and British Columbia two days before.
19960513	19960514	 Black Hills, SD		35 sec.	Man witnesses bizarre silvery disc, &quot;as long as 2 school buses,&quot; hover, then streak away.  (Phone line goes dead. No other data.)
19961212	19961221	 I-10, Marker 174, NM		7 min.	A professional trucker witnessed a brightly lighted object crossing the sky.  At first, he thought it was an aircraft, but it suddenly became stationary.  At that point, he realized that the light was in fact two separate lights.  They split apart, one going to the left, and the other west straight up.  The light that had gone to the left came back around his truck and paced the truck on the left side.  Then the object pacing his truck went straight up and joined the other object, at which point they streaked off.  The object paced the caller&apos;s truck for 5-6 miles, he thought.Other trucks must have seen the objects, the caller stated, since the CB came alive, and perhaps 30-40 trucks, he estimated, were talking about the objects.  The caller had kept time, mileage, and fuel records, and all of them were normal. He commented that he had not awakened his wife during the sighting, and she was upset with him.
19961228	19961228	 Highway 37, CA			A young man and companion were on Highway 37 between Sears Point and Vallejo, California, when they saw a &quot;ring of lights&quot; in the night sky.  It was &quot;over the water to the east.&quot; (sic?)
19960320	19960327	 Woodland, CA			Man sees diamond-shaped obj., which appeared &quot;shiny and metallic.&quot;  Obj. looked &quot;like 2 triangles.&quot;  Ascended, streaked off.
19960510	19960513	 Everett, WA		20 sec.	Man looking N, sees &quot;line of lights, cascading L to R,&quot; streak  to N horizon.  No sound.  No craft visbl.(Very detailed written rept.)
19960427	19960430	 Albany, OR		7 min.	Man at hwy.rest stopwitnesses black, delta-shaped obj. hovering motionless.  Obj. shoots &quot;confined beam&quot; down to ground! Humming.
19951121	19951121	 Memphis, TN		2 min.	Woman &amp; neighbor witness bizarre obj. pass overhead.  Obj. had long wings, &quot;like a glider,&quot; w/ 8-9 lights on each. It folded wings!!
19960224	19960224	 Glendora, CA		2 min.	Two police officers were sitting in their police cruiser, looking west, while they talked with their shift sergeant. They noted a very bright, &quot;reddish-yellow ball with a firey tail,&quot; in the night sky to the west of their position, passing from right to left.  From the driver&apos;s seat, the object passed from the center of the windshield to the post on the left of the steering wheel.  Then, it appeared to be traveling to the east, when viewed through the side window.  At some point, the brilliance of the object subsided, and the tail disappeared from sight. However, it quickly appeared to make a second 90 degree turn to the south, at which point the tail &quot;ignited&quot; again, creating an appearance of a &quot;halo.&quot;  From this point, the observers watched the object going away from them for 5 seconds, or so, at which point it simply disappeared from sight. The officers generated an &quot;Incident Report,&quot; and it was also entered into the &quot;Daily recap.&apos;&quot; of the day&apos;s events.
19960605	19960606	 Jackson, OH		2 min.	A man called on behalf of his son and daughter, who had seen a very peculiar object on the prior night. They live approximately 10-12 miles northwest of Jackson, OH, on a county road, which is in the flight zone for Wright-Patterson AFB.  On Tuesday, 04JN96, he was dressing to go to work at about 2200 hrs., when he heard a roaring sound--like a C--47 aircraft--go overhead, apparently flying from east to west.  His daughter raced out of the house in time to witness the object, and reported that the object had green lights down one side of it, and white lights were trailing it. The next night, they experienced a somewhat similar incident.  The daughter saw the object again, and reported that it had &quot;little planes&quot; around the main object.
19951117	19951120	 Orange, VT		15 min.	Woman was driving east from Barre, VT, and saw &quot;a cluster&quot; of very bright lights apparently hovering to the east of her position eastbound on the highway out of Barre.  The closer to her property she got, the more alarmed she became that the objects were near, or above, her property.  Just at the moment she pulled off the highway to go up her driveway, she witnessed an immense flash, that illuminated the countryside with white light.  At the same instant as the flash, she saw a streak of light shoot across the sky.  It was not clear to her whether the streak was from an object ascending from ground level, or whether it had come over the horizon, from behind the hill on which her farm is located.  She immediately drove down the road, in some state of alarm, to talk to her neighbor.  The neighbor had seen the flash, and the both of them stood outside and looked at &quot;red and blue flashing&quot; lights in several points of the sky.  (Note:  Were those lights twinkling stars??)
19961201	19961221	 Columbia, MO	 light	10 min.	SUMMARY:  Little ship circling Big ship. Over eastern,Columbia MO.Dember first I was traveling eastbound on Clark LN. When I noticed a bright light, traveling slowly to the south of my location,approx.one-half mile away.The object appeared to be rotating because I saw different colored lights repeating.I.E.(red, green, blue,and orange.).This wasn&apos;t enough to really catch my eye though.It was the much smaller object that was flying around itIt was flying and manuvering around it at about 1.5 timesper second.The objects were traveling westbound,simultaniously.I wanted to report it sooner, but my girlfriend said that I,just imagined it. I didn&apos;t. I watched it for about 5 minutes,an then they just took off in a flash. And nothing was there.
19960423	19960430	 , MO		1 sec.	Law enforcement officer reports co-worker witnessed a short-lived &quot;line of light&quot; suddenly appear in night sky, then disappear.
19961217	19961217	 Seattle, WA		4 sec.	Young man witnessed a &quot;yellow tinged fireball with a neon-light like green tail&quot; streak from east to west in the northern sky.The image of the object had been haunting him since he had seen it.
19960320	19960320	 Seattle, WA		5 min.	The caller, with two male friends, was driving west on Highway 518, and they had their heads outside the passenger&apos;s window, looking at the aircraft landing at Seatac airport.  They observed three bright lights in the sky, with the approximate brilliance of stars, but they were distinct in appearance, and they were oriented in an isosceles triangle pattern.  The lights exhibited no wing lights, strobes, beacons, or any other light which would be characteristic of aircraft.  The caller is a student pilot, so she is rather familiar with what aircraft look like, and what their lighting patterns are. Suddenly, as all three of the observers were looking at the pattern, they noticed a fourth light, which had suddenly appeared.  The caller will submit a written report.
19951119	19951121	 Redding, CA		10 min.	Father w/ children witness orange ball of light bob above trees.  Suddenly witness streak of white light w/ green tail&quot; finger wide.
19951129	19951130	 Redding, CA		5 min.	Woman was looking to northwest, and noticed a peculiar &quot;star.&quot;  It suddenly split into two separate lights, one of which descended, apparently to the horizon, the other of which started rising directly up, travelling very fast.
19951219	19951219	 Indian Heights, IN		1 hr.	Man, other residents, witness bizarre cluster of lights--&quot;red in middle, 3 white lights around it.&quot;  Reported to flicker.
19960126	19960201	 Sedgewick, ME		2 min.	A husband and wife were up late looking at the night sky with their newly acquired telescope.  The husband went to bed, but the wife stayed up and continued to look at the sky with the telescope.Suddenly, she noticed a brilliant, white orb in the sky, bigger that the (apparent) size of the moon, that appeared to have orange dots imbedded in it.  &quot;It was beautiful!.&quot;  She went upstairs to get a better look at the object, but the windows were frozen over, so she went downstairs and woke her husband. She grabbed her binoculars, and watched it retreat in the sky, into outer space, she thought.  She saw a &quot;shadow&quot; of it where it had been.
19960208	19960208	 Redding, CA		15 min.	Man reported witnessing &quot;upside-down snowcone&quot; pass overhead slowly.  He heard a &quot;popping sound&quot; eminate from it, and he saw flames shooting down from it.  It wobbled somewhat in flight, and it appeared to be descending. The object was a yellow color, and it appeared to have 3 lights on the bottom.  It may have crashed, he thought.
19951119	19951120	 Framingham, MA		50 sec.	Young woman repts. seeing w/ friends a large, round, bright obj. overhead.  Filled car w/ green light.  &quot;Pains in head.&quot;
19960412	19960412	 Phillipsburg, PA		15 min.	NY FAA Center (ARTCC) shift-supervisor calls to rept. strange obj. seen on radar at 40k&apos;.  Obj. paced jet, seen by several other a/c.
19960911	19970220	 Arden Hills, MN	 light		SUMMARY:  A bright white light was seen in the night sky. It quickly darted over to the north, stopped, and then took off back south and suddenly disappeared.I was out star gazing which I do often, when I noticed one of the stars was misshaped. It was oblong like a football, slightly wider at one end. Within 15 seconds of when I first saw it, it took off very quickly to the north and suddenly stopped. In about five more seconds, it took off back to the south, slightly faster, and disappeared with its light trail following behind.
19640915	19961225	 Arcade, NY	 disk	sec. to min.	SUMMARY:  Several sitings in the area of rt 98 and Bray road. One saucer-shaped, silent, dull-metallic appearing object travelled over downtown Arcade headed nw about treetop height.Seen by many. Nellie Daully(town operator) receieved many reports.Late summer/early fall before dusk.Object as described passed over town headed in general direction of thr park (nw).The year was probably 1964 or 65-66.I was a toddler but distinctly recall the object passing overhead dissappearing beyond the treetops in the distance. My mother witnessed this, and my sister(3yrs older)-but sister doesn&apos;t recall.The area was a hotbed of activity in the 60&apos;s. My father a physician and formerly, an airforce pilot during Korean war recounts that many of the sitings corroborated ufos generally travelling northbound following rt98. Bray road is one of the highest elevations in the county and people living there and in the area of Lost Nations witnessed several objects. One physician Dr. Oestriche (now deceased) saw lights back in the field and found circular depressions when he investigated the next day. Krueggers, who still live there have mentioned seeing things also. It was so common and widespread knowledge, that people used to park up and do!wn Bray Rd. to ufo watch. The last I&apos;ve heard is that there is a dome shaped building 1/2 way up Bray rd. which is under 24hr guard. Even the farmers next door to it don&apos;t know why it&apos;s there. I hope this old archival info may be useful. It is definitely truthful and deserving of scrutiny. One other point (of potential interest) is that Arcade is pretty rural-about one hour south of Buffalo; the only other interesting thing of note in the vicinity is the West Valley nuclear facility (about 15 miles south ). This was being built in the early 60&apos;s.((NUFORC Note:  Date is approximate.  PD))
19960118	19960118	 Fayetteville, AR		5 min.	Caller had left a message at 1355 hrs. on 18JA96. The caller reported that she and her husband had witnessed two beams of light to the northeast of their home that appeared to go straight up into the sky, perfectly parallel to one another.  They appeared to originate from behind a hill to the northeast of their home, and the beams were definitely separated from each other. They were looking toward Beaver Lake.  the University at Springdale is to the north. They called the local newspapers and the local airport(s).
19961120	19961202	 Los Angeles, CA			He called again to report that the object had been 8 miles west of Gorman VOR, according to the L.A. Center.At the time of the sighting, his plane was 34 miles to the south of the Gorman VOR.  The object appeared to be approximately 1/2 the size of a full moon wh
19950206	19970201	 Northern Canada, ON	 other	not sure	SUMMARY:  WE WERE ON A SCHOOL OUTDOORS CLUB AND WENT ON A HIKE AND AND THEN WE SAW THE OBJECTSIT WAS A FEB. WINTER NIGHT AND A FEW OF US WANTED TO GO ON A HIKE IN THE WOODS THERE WAS NOTHING AROUND BUT A NON-USED HYDRO PLANT AND CN RAIL TRACKS THE MOON WAS FULL AND TO THE LEFT OF US.SO WE STARTED TO WALK ABOUT HALF A MILE FROM OUR CAMP SITE AND ONE OF THE TEACHERS TOLD US TO SHUT UP AND LOOK UP AT THE SKY TO THE RIGHT OF US, THEN I SAW 6-8 OBJECTS WITH NO LIGHT ON THEM GOING RIGHT TO LEFT THEY WERE MOVING VERY SLOWLY WITH NO SOUND I COULD SEE THEM BECAUSE OF THE MOON WAS SHINNING OFF OF THEM AND THEN THEY JUST DISAPERED I DONT REMEMBER HOW LONG IT TOOK BUT IT FELT LIKE A LONG TIME BUT MAYBE IT&apos;S BECAUSE WE WERE SCARED FOR A BIT.
19960203	19960219	 Lake Oswego, OR			UFO investigator relays sighting report. A woman, driving on Interstate 5 highway in the vicinity of the Route 217 interchange, reports seeing a &quot;long cigar shaped&quot; craft hovering in the morning sky.  She reported that its color &quot;oscillated&quot; between blue and white, and her estimate of its location was it was at an estimated altitude of 150-300 feet. A written report will be sent.
19960304	19960305	 Casa Grande, AZ			MUFON UFO investigator relays report:  man witnessed white sphere of light streaking from NW to SE over Casa Grande.
19970122	19970122	 Altus AFB, OK	 changing	30sec	SUMMARY:  Object breaking up above western oklahomaAt 3:35am Central time over S.W. Oklahoma a bright object came from the north about 30 degrees above the eastern horizon moving rather slow. It was breaking up into several small pieces in about 15-20 pieces and burning a bright blue and white. It continued across the sky until invisable into the south. The surrounding light was hindering a good view of the object shape.I am a amature star gazer and I have seen the space shuttle reenter at night and a Russian booster rocket reenter (about 8 years ago). This object was about the same speed.I have been in the U.S. Air Force for 4 years stated at Altus AFB Ok.Local and national news has yet to say what that object might have been.
19960107	19960113	 St. George, UT		2 sec.	She and her husband were about 5-10 miles of St. George, filming a rock formation to the west of the road.  They did not notice it at the time of photographing, but later, when they reviewed the tape, they saw two &quot;UFO&apos;s&quot; streaking across the sky. They mailed the tape to me, and when I reviewed it with ((name deleted--videographer)), it looked like the reflection of a beige colored panel truck, whose image was reflected off the inside surface of the driver&apos;s window.
19960515	19960515	 Jacksonville, FL		30 sec.	Two fishermen witness very bright obj. pass overhead from SW to NE.  Covered 90 deg. of arc in 30 sec., they thought. (Satellite?)
19961130	19961201	 Salida, CO		2 sec.	A retired aerospace engineer was out walking his dog, when he was momentary witness to a &quot;very bright object with flames coming off it&quot; streak across the sky from northeast to southwest.  It flew parallel to the horizon, and he emphasized that it did not look like a shooting star.   It flew from horizon to horizon in about 2 seconds, except its appearance was obscured in the southwest, where the sky was obscured/overcast.  The observer stated that he thought the object appeared to be descending.  Its color was &quot;metallic silver.&quot;  Flames were streaming off the nose of the object.  It was much smaller than a full moon.  He said that it looked like an object re-entering from space.
19960514	19960515	 Scottsdale, AZ		30 sec.	Man sees &quot;very bright white light, with a trail of light,&quot; streak across sky to NW.  Bigger than star, distinctly circular in shape.
19960505	19960506	 Cortero, AZ		10 min.	Woman &amp; son gardening see blindingly bright metallic disc in sky.  Moves from W to E of them, rises vert.  Very visible;  NOT an a/c.
19951202	19951203	 Sebastopal, CA			Man in car witnesses 2 peculiar lights, which suddenly became 3 lights, then began to move slowly.  Heard &quot;engine sound.&quot;
19960114	19960114	 Chesterfield, VA		1 hr.	The caller, together with other observers, witnessed a double column of &quot;smoke, or something&quot; going up from ground level.  They looked at it for over an hour with binoculars, and in addition to the smoke, they saw a very bright light, which just appeared to hand in the sky.  Occasionaly, the light would &quot;explode&quot; to approximately several times its smaller size.  &quot;It looks like a perfectly round circle that explodes, then gets smaller.  It is very bright.&quot;They have it on video, and they were still looking at it at the time of the call.  &quot;It exploded into thousands of pieces.  It is a perfect circle, with a thousand lights.&quot;
19910515	19970112	 Central Texas, TX	 light		SUMMARY:  Mother relates story of helicopters observing circle of blue lights on ground.My mother told me this story a few years ago and I just now wanted to tell someone else.  I believe every word of it and my mother is honest and has no reason to lie to me. My mother was driving to work at about 6:00 o&apos;clock in the morning.  We live in a small town in the country, and off a few hundred feet from the road(a small country road) she saw several blue lights in a perfect circle on the ground.  The object was trapped by 3 helicopters and 2 more were coming in she said.  She did not want to stay because she was afraid the government would take her or something.  Where this occurred was about 150 miles from Diass Air Force Base in Abilene.  The reason why she is not telling you this is because she died 3 years ago.
19951217	19951219	 Greenville, NC		7 sec.	Man witnesses 3 orange lights in triangular pattern hover momentarily, glide across sky, pause, pivot, the fade from view.
19960420	19960425	 Gilman, VT		4 min.;	Young man on Rte. 135 hears rear defroster  buzz, sees huge, very bright boomerang-shaped obj. overhead. Rnd. bubble on bottom.
19961123	19961124	 French Camp, CA		5 min.	I called the office to inquire whether they had taken any calls from individuals on the previous night regarding the big &quot;wheel of lights&quot; that had been reported to the hotline on the night before. The switchboard operator asked Peter if he would like to talk to an individual who had seen the object.  He said he would. The female employee who had seen it was put on the line.  She described how she had been driving to work on the night before, at about 1930 to 2000 hrs., she thought, driving westbound on Hammer Lane &quot;off Highway 99.&quot;  She was looking straight west, ahead of her, and looking through &quot;driver&apos;s window of the car,&quot; when she saw a large, round shaped object circling, or rotating in the sky.  It was &quot;going slowly over the area,&quot; she added, and it appeared to be moving to the west. It was in an area where there is a shopping center.  When she got to I-5, the object was nowhere to be seen. The object, from her vantage point, was bigger than a thumbnail at arm&apos;s length.  The sky was cloudy that night, and she thought she was looking at the object through breaks in the clouds.
19961013	19961205	 Reno, NV	 triangle	40 min.	SUMMARY:  At 3:19 am, bright light seen outside window and then one small tugboat triangular shaped aircraft seen over the house and then both ocAt 3:19 am, bright light seen outside window and then one small tugboat triangular shaped aircraft seen over the house and then both occupants taken on board craft and returned home safely 40 minutes later at 3:59 amOne of the witnesses remembers little.  Second witness able to recall clearly the entire event and is a former NYer living in Nevada just one year and one month.  Used to live in Pine Bush UFO sightings area, so not startled by this kind of event.  Note: I mentioned to the other witness that I could smell a strong sense of something like a chemical vapor that made me feel nauseated and then the cat came in the room and started to get sick.NUFORC NOTE:  Location of sighting reported as &quot;Lemmon Valley &quot;Stead&quot; area.&quot;
19960209	19960209	 Langley, WA	 cylinder	5 min.	Man reports witnessing, with four other people, a long, slender, tubular-shaped object, with a pointed nose, travelling from north to south in the western sky against the setting sun.  It was just above the Olympic Mountains, and they viewed it with a 30-power spotting scope. It looked black, very long, shaped like a missle with a very pointed nose, and it was very prominent because it was giving off a large &quot;smoke plume trail.&quot;  They watched it for 5 minutes, when suddenly it dipped its nose down, descended, and disappeared behind the Olympic Mountains.NOTE:  Could the time of 1750 hrs. be wrong??  It should be 1850 hrs., to conform to the other sighting from Whidbey Island.  Check notes and tape recorded message.  (Written report from Albert Gabelein states that it was 1750-1800 hrs. that they saw the object.)  Ask both parties whether it was light or dark when they saw their respective objects of interest.
19960428	19960428	 Mile 69, WY		15 sec.	Women driving truck on Hwy 80 sees obj. &quot;w/ bright nose, no wings&quot; flare up, go behind mountain.
